"PolNum","CalYear","Gender","Type","Category","Occupation","Age","Group1","Bonus","Poldur","Value","Adind","SubGroup2","Group2","Density","Exppdays","Numtppd","Numtpbi","Indtppd","Indtpbi","Exposure","ClaimNb","ClaimTotal","ClaimFrequency","PurePremium"
200143112,2009,"Male","A","Small","Self-employed",35,5,40,15,24795,0,"M22","M",153.4523215,365,0,0,0,0,1,0,0,0,0
200143113,2009,"Female","B","Small","Employed",41,14,60,2,8400,0,"R24","R",225.1417422,365,0,0,0,0,1,0,0,0,0
200143114,2009,"Male","C","Small","Employed",45,6,-50,2,24270,1,"U17","U",123.969842,365,0,0,0,0,1,0,0,0,0
200143115,2009,"Male","A","Small","Retired",75,20,-30,6,15195,1,"L98","L",106.5803023,365,0,0,0,0,1,0,0,0,0
200143116,2009,"Male","A","Medium","Employed",36,6,40,0,8845,0,"R14","R",275.0923407,141,0,0,0,0,0.386301369863014,0,0,0,0
200143117,2009,"Male","E","Medium","Self-employed",39,12,50,6,12240,0,"Q49","Q",91.28099321,149,0,0,0,0,0.408219178082192,0,0,0,0
200143118,2009,"Female","A","Small","Employed",30,9,-20,12,9935,1,"S41","S",24.03270395,136,0,0,0,0,0.372602739726027,0,0,0,0
200143119,2009,"Male","A","Large","Retired",65,13,-20,3,4330,1,"O9","O",30.90727239,365,0,0,0,0,1,0,0,0,0
200143120,2009,"Male","D","Large","Self-employed",47,9,-50,10,45155,1,"Q29","Q",239.4551701,365,0,0,0,0,1,0,0,0,0
200143121,2009,"Female","A","Medium","Employed",58,9,-50,0,2110,0,"Q37","Q",148.5612071,136,0,0,0,0,0.372602739726027,0,0,0,0
200143122,2009,"Male","D","Small","Self-employed",37,11,-10,2,4005,1,"Q47","Q",208.6667182,365,0,0,0,0,1,0,0,0,0
200143123,2009,"Male","D","Medium","Retired",46,16,-20,8,17900,0,"L72","L",49.6329834,322,0,0,0,0,0.882191780821918,0,0,0,0
200143124,2009,"Male","D","Medium","Retired",49,16,-40,1,14335,1,"O35","O",21.45273029,365,0,0,0,0,1,0,0,0,0
200143125,2009,"Male","E","Medium","Employed",23,1,50,9,23050,0,"R34","R",276.9950185,274,0,0,0,0,0.750684931506849,0,0,0,0
200143126,2009,"Male","F","Large","Self-employed",49,1,-40,3,6020,1,"L89","L",64.12305444,337,0,0,0,0,0.923287671232877,0,0,0,0
200143127,2009,"Male","C","Large","Employed",25,7,-20,4,15855,0,"M19","M",183.8950396,280,0,2,0,4908.9904622,0.767123287671233,0,0,0,0
200143128,2009,"Male","E","Large","Self-employed",46,13,-30,13,27280,0,"Q26","Q",237.675525,365,0,1,0,2462.1750199,1,0,0,0,0
200143129,2009,"Male","B","Medium","Self-employed",41,7,-50,4,4145,1,"T17","T",32.99314961,365,0,0,0,0,1,0,0,0,0
200143130,2009,"Male","E","Small","Unemployed",58,19,-40,7,11140,0,"Q62","Q",91.45292269,365,0,0,0,0,1,0,0,0,0
200143131,2009,"Female","B","Large","Employed",27,18,0,2,12195,1,"M13","M",184.4785165,135,0,0,0,0,0.36986301369863,0,0,0,0
200143132,2009,"Male","D","Small","Unemployed",25,13,0,1,30215,0,"L119","L",74.57233929,365,0,1,0,960.97288941,1,0,0,0,0
200143133,2009,"Female","A","Medium","Housewife",55,6,-50,12,3585,0,"T15","T",25.28528423,365,0,0,0,0,1,0,0,0,0
200143134,2009,"Male","F","Large","Retired",63,14,-30,0,18330,0,"Q19","Q",157.245582,365,0,0,0,0,1,0,0,0,0
200143135,2009,"Female","E","Large","Unemployed",28,12,-10,6,17995,1,"P13","P",24.01754355,272,0,0,0,0,0.745205479452055,0,0,0,0
200143136,2009,"Male","A","Medium","Self-employed",75,12,-50,14,14105,1,"Q16","Q",207.1446249,365,0,0,0,0,1,0,0,0,0
200143137,2009,"Female","E","Medium","Self-employed",51,10,-50,3,8285,1,"U4","U",114.881582,140,0,0,0,0,0.383561643835616,0,0,0,0
200143138,2009,"Male","D","Medium","Employed",38,14,90,4,19615,0,"O31","O",35.43401501,365,0,0,0,0,1,0,0,0,0
200143139,2009,"Female","E","Large","Self-employed",59,7,-50,9,6280,1,"U7","U",103.9493988,365,0,0,0,0,1,0,0,0,0
200143140,2009,"Female","A","Medium","Housewife",45,7,0,9,10370,1,"Q11","Q",73.18307109,365,0,0,0,0,1,0,0,0,0
200143141,2009,"Male","F","Large","Unemployed",33,8,-50,15,17720,1,"T34","T",30.41139927,109,0,0,0,0,0.298630136986301,0,0,0,0
200143142,2009,"Male","C","Large","Unemployed",43,15,30,3,8590,1,"O36","O",26.7213619,146,0,0,0,0,0.4,0,0,0,0
200143143,2009,"Female","D","Small","Employed",38,6,20,15,20245,1,"L90","L",92.10692821,365,0,0,0,0,1,0,0,0,0
200143144,2009,"Male","F","Medium","Housewife",31,7,-50,2,18945,1,"L74","L",62.73514095,365,0,0,0,0,1,0,0,0,0
200143145,2009,"Female","A","Large","Unemployed",28,15,150,8,18845,0,"L111","L",90.21472555,365,0,0,0,0,1,0,0,0,0
200143146,2009,"Female","F","Large","Self-employed",26,17,-20,14,18935,0,"L63","L",67.42478707,365,1,0,618.43247083,0,1,1,618.43247083,1,618.43247083
200143147,2009,"Female","B","Medium","Retired",70,11,-30,0,43065,0,"O12","O",34.93212226,365,0,0,0,0,1,0,0,0,0
200143148,2009,"Female","B","Medium","Housewife",32,3,-20,9,28285,1,"R1","R",222.711392,365,0,0,0,0,1,0,0,0,0
200143149,2009,"Male","A","Medium","Retired",49,11,120,9,21125,1,"M12","M",216.4916013,365,1,0,84.938168342,0,1,1,84.938168342,1,84.938168342
200143150,2009,"Female","C","Small","Employed",29,7,-50,9,7890,0,"T16","T",56.04309848,365,0,0,0,0,1,0,0,0,0
200143151,2009,"Male","D","Large","Employed",35,3,-10,3,2225,0,"M14","M",222.6929824,146,0,0,0,0,0.4,0,0,0,0
200143152,2009,"Male","D","Medium","Employed",30,10,10,1,16405,0,"R23","R",282.3344767,329,0,0,0,0,0.901369863013699,0,0,0,0
200143153,2009,"Male","B","Large","Employed",30,13,-30,11,8755,0,"U5","U",46.84863153,365,0,0,0,0,1,0,0,0,0
200143154,2009,"Female","F","Large","Unemployed",36,10,-50,0,9170,1,"L15","L",54.19066433,354,0,0,0,0,0.96986301369863,0,0,0,0
200143155,2009,"Female","A","Medium","Employed",21,13,30,0,8170,0,"N4","N",109.6318854,365,1,0,1639.8719943,0,1,1,1639.8719943,1,1639.8719943
200143156,2009,"Male","A","Medium","Employed",47,9,-50,0,16620,0,"T32","T",19.81848038,365,0,0,0,0,1,0,0,0,0
200143157,2009,"Male","B","Medium","Housewife",34,15,40,11,23900,1,"L34","L",68.39045202,136,0,0,0,0,0.372602739726027,0,0,0,0
200143158,2009,"Female","C","Small","Employed",25,6,-50,1,13550,1,"L108","L",58.73427627,266,0,0,0,0,0.728767123287671,0,0,0,0
200143159,2009,"Male","D","Large","Employed",18,9,0,9,14215,0,"U18","U",99.17167477,365,0,0,0,0,1,0,0,0,0
200143160,2009,"Female","D","Medium","Employed",58,8,-10,10,8595,1,"U19","U",61.79475865,365,0,0,0,0,1,0,0,0,0
200143161,2009,"Female","E","Medium","Housewife",35,15,50,12,21000,1,"T11","T",28.61559614,165,0,0,0,0,0.452054794520548,0,0,0,0
200143162,2009,"Male","E","Large","Employed",67,6,-50,5,8295,1,"R19","R",272.9669948,365,1,0,10.742376753,0,1,1,10.742376753,1,10.742376753
200143163,2009,"Male","A","Medium","Unemployed",45,18,140,6,27940,1,"Q48","Q",186.6850127,155,0,0,0,0,0.424657534246575,0,0,0,0
200143164,2009,"Male","A","Large","Unemployed",26,16,0,2,11675,1,"L130","L",78.33993486,365,1,0,3451.7337299,0,1,1,3451.7337299,1,3451.7337299
200143165,2009,"Male","D","Medium","Self-employed",46,17,-40,9,41015,0,"Q27","Q",122.4496948,365,0,0,0,0,1,0,0,0,0
200143166,2009,"Female","E","Medium","Housewife",74,6,-50,12,10090,1,"L60","L",63.17028387,187,0,0,0,0,0.512328767123288,0,0,0,0
200143167,2009,"Male","C","Large","Employed",38,15,-30,9,15555,0,"P14","P",30.62119248,365,0,0,0,0,1,0,0,0,0
200143168,2009,"Male","A","Large","Self-employed",59,10,20,8,7620,1,"R18","R",284.1301175,149,0,0,0,0,0.408219178082192,0,0,0,0
200143169,2009,"Male","E","Large","Unemployed",42,14,20,5,24345,0,"N6","N",93.38235115,171,0,0,0,0,0.468493150684932,0,0,0,0
200143170,2009,"Male","A","Large","Retired",64,11,30,11,13410,0,"R39","R",234.675271,365,0,0,0,0,1,0,0,0,0
200143171,2009,"Male","C","Large","Retired",55,15,60,11,15885,0,"Q2","Q",123.0199289,365,0,0,0,0,1,0,0,0,0
200143172,2009,"Female","B","Medium","Employed",23,12,30,10,21635,0,"R5","R",258.9237292,359,0,0,0,0,0.983561643835616,0,0,0,0
200143173,2009,"Male","B","Medium","Employed",19,12,0,15,1980,0,"P23","P",27.92054451,176,0,0,0,0,0.482191780821918,0,0,0,0
200143174,2009,"Male","C","Medium","Unemployed",29,20,-20,1,19700,0,"Q18","Q",211.8309492,365,3,0,1918.1817566,0,1,3,1918.1817566,3,1918.1817566
200143175,2009,"Male","F","Large","Retired",62,16,-50,2,26705,1,"R3","R",200.6565503,359,0,0,0,0,0.983561643835616,0,0,0,0
200143176,2009,"Male","E","Medium","Self-employed",44,9,-30,0,9090,0,"T1","T",28.96459267,101,0,0,0,0,0.276712328767123,0,0,0,0
200143177,2009,"Female","E","Small","Self-employed",24,15,40,5,25110,1,"Q65","Q",77.73738533,365,0,0,0,0,1,0,0,0,0
200143178,2009,"Female","B","Small","Employed",37,6,-50,1,9455,1,"T6","T",32.4149606,365,0,0,0,0,1,0,0,0,0
200143179,2009,"Female","A","Large","Employed",50,10,-30,11,38565,1,"Q48","Q",186.6850127,365,0,0,0,0,1,0,0,0,0
200143180,2009,"Male","A","Small","Employed",33,13,10,9,22440,0,"R9","R",251.432848,365,1,0,345.97279838,0,1,1,345.97279838,1,345.97279838
200143181,2009,"Male","D","Large","Self-employed",49,11,0,11,12480,0,"L68","L",68.97630254,365,0,0,0,0,1,0,0,0,0
200143182,2009,"Male","A","Medium","Housewife",41,15,40,6,29700,1,"R48","R",238.240414,365,2,0,1646.5960732,0,1,2,1646.5960732,2,1646.5960732
200143183,2009,"Male","B","Small","Housewife",39,15,20,1,9410,0,"Q42","Q",148.4945135,365,0,0,0,0,1,0,0,0,0
200143184,2009,"Male","D","Medium","Self-employed",51,2,-40,6,10100,0,"Q46","Q",174.6445246,365,0,0,0,0,1,0,0,0,0
200143185,2009,"Female","C","Medium","Employed",41,12,-20,3,32305,1,"Q50","Q",139.2056697,123,0,0,0,0,0.336986301369863,0,0,0,0
200143186,2009,"Female","E","Medium","Self-employed",44,12,-50,2,1700,1,"M12","M",216.4916013,365,2,0,1302.6339805,0,1,2,1302.6339805,2,1302.6339805
200143187,2009,"Female","B","Medium","Employed",45,12,-50,7,16705,1,"R6","R",236.3993842,127,0,0,0,0,0.347945205479452,0,0,0,0
200143188,2009,"Female","A","Small","Self-employed",35,13,-50,2,12705,1,"L50","L",84.06770437,365,0,0,0,0,1,0,0,0,0
200143189,2009,"Female","B","Large","Retired",62,15,-30,11,6080,1,"L96","L",45.66982293,365,0,0,0,0,1,0,0,0,0
200143190,2009,"Male","E","Large","Unemployed",50,8,-50,5,29755,1,"U21","U",88.29014956,365,0,0,0,0,1,0,0,0,0
200143191,2009,"Male","D","Small","Self-employed",31,3,60,6,18965,1,"L45","L",62.72127383,365,0,0,0,0,1,0,0,0,0
200143192,2009,"Male","D","Medium","Self-employed",41,15,-40,6,24195,1,"N16","N",47.98269849,256,0,0,0,0,0.701369863013699,0,0,0,0
200143193,2009,"Female","E","Medium","Housewife",18,9,0,1,8590,0,"Q37","Q",148.5612071,365,1,0,416.01034324,0,1,1,416.01034324,1,416.01034324
200143194,2009,"Male","D","Medium","Housewife",40,9,-10,2,16345,0,"P24","P",31.91620696,365,1,0,667.59474093,0,1,1,667.59474093,1,667.59474093
200143195,2009,"Male","A","Large","Self-employed",40,4,-50,1,3765,0,"Q7","Q",83.76263662,222,0,0,0,0,0.608219178082192,0,0,0,0
200143196,2009,"Female","E","Medium","Retired",49,20,20,13,20570,0,"P28","P",41.2451199,365,0,0,0,0,1,0,0,0,0
200143197,2009,"Male","C","Small","Employed",41,2,20,6,14590,1,"L53","L",66.12046108,365,0,0,0,0,1,0,0,0,0
200143198,2009,"Female","C","Large","Housewife",55,20,140,15,25650,0,"Q48","Q",186.6850127,365,1,0,154.06085248,0,1,1,154.06085248,1,154.06085248
200143199,2009,"Male","A","Medium","Employed",39,18,60,7,6010,1,"L4","L",45.52113373,365,0,0,0,0,1,0,0,0,0
200143200,2009,"Female","D","Large","Retired",71,9,80,10,8060,1,"O30","O",25.22514012,365,0,0,0,0,1,0,0,0,0
200143201,2009,"Male","A","Medium","Self-employed",24,2,0,0,6665,1,"L83","L",69.72819603,365,0,0,0,0,1,0,0,0,0
200143202,2009,"Female","A","Large","Employed",52,20,-30,1,13790,1,"N7","N",88.95152383,365,0,0,0,0,1,0,0,0,0
200143203,2009,"Female","B","Large","Employed",49,14,-50,7,37095,0,"Q28","Q",169.5291484,365,0,0,0,0,1,0,0,0,0
200143204,2009,"Female","B","Large","Housewife",44,5,50,11,19870,0,"L41","L",70.87357842,365,0,0,0,0,1,0,0,0,0
200143205,2009,"Male","C","Medium","Employed",42,3,0,3,14800,0,"Q8","Q",124.3443471,365,0,0,0,0,1,0,0,0,0
200143206,2009,"Female","B","Small","Housewife",41,9,-50,1,31315,1,"R36","R",276.3355652,365,0,0,0,0,1,0,0,0,0
200143207,2009,"Female","D","Medium","Housewife",38,8,-50,4,17885,0,"L100","L",60.86038525,150,0,0,0,0,0.410958904109589,0,0,0,0
200143208,2009,"Male","C","Large","Housewife",45,2,-20,12,3275,0,"R15","R",270.7883545,215,0,0,0,0,0.589041095890411,0,0,0,0
200143209,2009,"Male","B","Medium","Housewife",39,6,-30,9,24535,1,"L37","L",76.50537468,365,0,0,0,0,1,0,0,0,0
200143210,2009,"Female","B","Small","Employed",29,18,20,1,25865,0,"R5","R",258.9237292,130,0,0,0,0,0.356164383561644,0,0,0,0
200143211,2009,"Male","A","Medium","Employed",34,7,-50,0,10030,0,"S1","S",37.31536383,365,0,0,0,0,1,0,0,0,0
200143212,2009,"Male","D","Medium","Retired",71,11,-30,12,44710,0,"R24","R",225.1417422,365,0,0,0,0,1,0,0,0,0
200143213,2009,"Female","D","Large","Self-employed",57,20,-30,2,6340,0,"P6","P",30.37476431,365,1,0,785.82363693,0,1,1,785.82363693,1,785.82363693
200143214,2009,"Female","E","Small","Employed",28,8,20,6,9525,0,"P7","P",25.62227499,365,0,0,0,0,1,0,0,0,0
200143215,2009,"Female","A","Small","Housewife",25,8,20,6,29280,0,"Q53","Q",129.8552354,365,0,0,0,0,1,0,0,0,0
200143216,2009,"Male","B","Large","Employed",30,10,-10,6,12025,1,"T16","T",56.04309848,365,0,0,0,0,1,0,0,0,0
200143217,2009,"Female","B","Large","Retired",71,7,-40,8,8075,1,"U17","U",123.969842,349,0,0,0,0,0.956164383561644,0,0,0,0
200143218,2009,"Female","C","Large","Unemployed",40,4,20,10,8070,0,"R32","R",232.9029787,365,0,0,0,0,1,0,0,0,0
200143219,2009,"Female","C","Small","Housewife",36,13,-50,10,18275,0,"Q24","Q",222.735365,365,1,0,936.27930213,0,1,1,936.27930213,1,936.27930213
200143220,2009,"Male","D","Small","Employed",36,14,-50,11,24605,0,"N14","N",59.92134979,270,0,0,0,0,0.73972602739726,0,0,0,0
200143221,2009,"Male","D","Large","Employed",36,13,-50,0,3920,1,"T18","T",32.2125563,365,0,0,0,0,1,0,0,0,0
200143222,2009,"Male","D","Large","Self-employed",32,8,-50,7,19075,0,"Q56","Q",114.1467007,365,0,0,0,0,1,0,0,0,0
200143223,2009,"Male","C","Medium","Self-employed",28,9,20,4,9910,0,"T1","T",28.96459267,365,0,0,0,0,1,0,0,0,0
200143224,2009,"Female","E","Medium","Retired",57,18,-30,4,27340,0,"R31","R",285.6217445,365,0,0,0,0,1,0,0,0,0
200143225,2009,"Male","B","Large","Housewife",55,5,-50,8,21150,0,"S33","S",31.60580864,365,0,0,0,0,1,0,0,0,0
200143226,2009,"Female","A","Medium","Employed",24,3,50,3,9455,0,"Q33","Q",129.6690079,365,0,0,0,0,1,0,0,0,0
200143227,2009,"Female","A","Large","Retired",61,11,-30,4,11155,0,"R45","R",225.0430894,365,0,0,0,0,1,0,0,0,0
200143228,2009,"Male","B","Large","Employed",56,12,-40,10,14110,1,"L108","L",58.73427627,365,0,0,0,0,1,0,0,0,0
200143229,2009,"Female","C","Small","Self-employed",37,11,-50,5,8610,0,"L117","L",85.63166734,365,0,1,0,445.40062936,1,0,0,0,0
200143230,2009,"Female","A","Large","Housewife",67,9,140,8,9065,1,"L57","L",44.92088199,365,0,0,0,0,1,0,0,0,0
200143231,2009,"Male","F","Medium","Unemployed",19,16,20,7,10500,0,"Q36","Q",206.2302755,365,0,0,0,0,1,0,0,0,0
200143232,2009,"Male","C","Medium","Retired",50,12,-50,11,17805,1,"U6","U",76.98652096,365,0,0,0,0,1,0,0,0,0
200143233,2009,"Male","A","Medium","Unemployed",44,16,-40,1,20800,1,"U14","U",123.0152076,365,0,0,0,0,1,0,0,0,0
200143234,2009,"Male","D","Small","Employed",33,14,-50,1,10390,0,"L68","L",68.97630254,365,0,0,0,0,1,0,0,0,0
200143235,2009,"Male","D","Large","Housewife",47,5,-50,5,8760,0,"Q14","Q",160.3435748,231,0,1,0,15721.825373,0.632876712328767,0,0,0,0
200143236,2009,"Female","A","Medium","Self-employed",56,3,-20,15,7440,0,"N12","N",133.2886429,365,0,0,0,0,1,0,0,0,0
200143237,2009,"Female","C","Medium","Employed",42,17,80,1,22300,0,"Q17","Q",202.5335882,365,1,0,906.49743912,0,1,1,906.49743912,1,906.49743912
200143238,2009,"Male","E","Large","Unemployed",36,11,-50,0,15035,1,"R14","R",275.0923407,365,0,0,0,0,1,0,0,0,0
200143239,2009,"Female","A","Small","Housewife",31,12,150,1,12695,1,"L18","L",58.91132801,365,0,0,0,0,1,0,0,0,0
200143240,2009,"Male","F","Large","Retired",58,17,-20,2,3220,1,"L119","L",74.57233929,200,0,0,0,0,0.547945205479452,0,0,0,0
200143241,2009,"Female","C","Small","Self-employed",19,10,20,9,7420,0,"Q22","Q",144.998902,365,0,1,0,2269.5732729,1,0,0,0,0
200143242,2009,"Male","C","Small","Housewife",60,9,-10,3,8820,1,"O18","O",31.60978775,365,0,0,0,0,1,0,0,0,0
200143243,2009,"Female","C","Large","Retired",70,10,-40,1,8035,1,"S40","S",34.81095528,365,0,0,0,0,1,0,0,0,0
200143244,2009,"Male","B","Small","Unemployed",34,16,-10,15,47750,1,"L127","L",66.65715225,365,0,0,0,0,1,0,0,0,0
200143245,2009,"Female","D","Large","Employed",65,16,-50,12,49420,0,"R32","R",232.9029787,365,0,0,0,0,1,0,0,0,0
200143246,2009,"Male","E","Large","Self-employed",54,7,-50,1,15945,1,"L1","L",48.3306937,365,0,0,0,0,1,0,0,0,0
200143247,2009,"Female","E","Large","Retired",62,7,-50,3,14840,1,"T34","T",30.41139927,245,0,0,0,0,0.671232876712329,0,0,0,0
200143248,2009,"Male","B","Large","Housewife",64,14,-50,10,45860,1,"N6","N",93.38235115,365,0,0,0,0,1,0,0,0,0
200143249,2009,"Male","D","Large","Retired",72,11,-50,8,5185,1,"N23","N",77.49504574,365,0,0,0,0,1,0,0,0,0
200143250,2009,"Male","A","Medium","Employed",22,10,0,0,4620,0,"L73","L",68.85387998,365,0,0,0,0,1,0,0,0,0
200143251,2009,"Female","E","Medium","Employed",26,17,90,3,16565,1,"L99","L",100.9312267,365,0,0,0,0,1,0,0,0,0
200143252,2009,"Male","C","Large","Housewife",57,19,-50,12,47650,1,"L79","L",56.11415278,365,0,0,0,0,1,0,0,0,0
200143253,2009,"Male","A","Large","Retired",66,1,-50,13,7930,0,"Q19","Q",157.245582,365,0,0,0,0,1,0,0,0,0
200143254,2009,"Female","A","Medium","Housewife",48,9,-30,12,19930,0,"R9","R",251.432848,365,0,0,0,0,1,0,0,0,0
200143255,2009,"Female","B","Small","Unemployed",35,12,-50,10,20755,1,"L10","L",61.56398846,365,0,0,0,0,1,0,0,0,0
200143256,2009,"Male","A","Large","Retired",71,5,-30,0,8300,0,"L119","L",74.57233929,365,0,0,0,0,1,0,0,0,0
200143257,2009,"Female","F","Small","Unemployed",37,9,50,2,45080,1,"Q56","Q",114.1467007,365,0,0,0,0,1,0,0,0,0
200143258,2009,"Female","D","Medium","Unemployed",29,15,70,10,32980,1,"L124","L",64.09908451,365,0,0,0,0,1,0,0,0,0
200143259,2009,"Male","D","Small","Housewife",21,9,50,15,17700,0,"N1","N",43.18966881,365,1,1,551.34053701,11947.475838,1,1,551.34053701,1,551.34053701
200143260,2009,"Male","B","Small","Employed",51,1,60,2,49025,1,"Q2","Q",123.0199289,165,0,0,0,0,0.452054794520548,0,0,0,0
200143261,2009,"Female","B","Small","Self-employed",27,3,0,0,22040,1,"R49","R",208.8164363,365,0,0,0,0,1,0,0,0,0
200143262,2009,"Male","A","Medium","Employed",27,10,-30,3,3095,0,"Q1","Q",114.1413271,96,0,0,0,0,0.263013698630137,0,0,0,0
200143263,2009,"Male","D","Large","Housewife",39,10,-50,15,9860,0,"O31","O",35.43401501,365,0,0,0,0,1,0,0,0,0
200143264,2009,"Male","B","Small","Employed",29,10,10,0,8975,1,"S25","S",31.81625935,365,0,0,0,0,1,0,0,0,0
200143265,2009,"Female","D","Small","Employed",18,9,0,1,7560,0,"R18","R",284.1301175,365,0,1,0,589.91513998,1,0,0,0,0
200143266,2009,"Male","B","Large","Employed",34,12,50,2,25955,0,"L21","L",67.84790756,365,0,0,0,0,1,0,0,0,0
200143267,2009,"Male","A","Large","Retired",67,2,-40,6,3170,1,"L102","L",58.30755679,365,0,0,0,0,1,0,0,0,0
200143268,2009,"Male","A","Large","Housewife",24,1,-50,2,9760,0,"Q56","Q",114.1467007,365,0,0,0,0,1,0,0,0,0
200143269,2009,"Female","C","Medium","Unemployed",35,17,-10,3,9795,1,"L27","L",58.81986821,365,0,0,0,0,1,0,0,0,0
200143270,2009,"Male","C","Small","Self-employed",28,12,10,7,12215,0,"L7","L",55.29380019,365,1,0,318.63609848,0,1,1,318.63609848,1,318.63609848
200143271,2009,"Female","A","Large","Housewife",39,11,100,6,26180,0,"L101","L",70.06509679,365,0,0,0,0,1,0,0,0,0
200143272,2009,"Male","C","Medium","Self-employed",40,11,-40,0,16640,0,"L100","L",60.86038525,268,0,0,0,0,0.734246575342466,0,0,0,0
200143273,2009,"Male","E","Large","Self-employed",54,10,20,4,5610,1,"M12","M",216.4916013,125,0,0,0,0,0.342465753424658,0,0,0,0
200143274,2009,"Female","D","Medium","Employed",46,11,-50,7,32675,0,"T8","T",25.52342981,365,0,0,0,0,1,0,0,0,0
200143275,2009,"Male","E","Medium","Unemployed",24,4,-30,8,5985,0,"S12","S",15.8925395,365,0,0,0,0,1,0,0,0,0
200143276,2009,"Male","C","Large","Housewife",64,9,-40,5,18270,1,"L82","L",57.0415314,365,1,0,32.408412151,0,1,1,32.408412151,1,32.408412151
200143277,2009,"Male","D","Large","Employed",28,11,120,7,15065,0,"R40","R",284.9991194,348,0,0,0,0,0.953424657534247,0,0,0,0
200143278,2009,"Female","E","Medium","Housewife",56,12,-50,9,2605,1,"Q3","Q",110.9836779,365,0,0,0,0,1,0,0,0,0
200143279,2009,"Female","D","Large","Housewife",63,17,50,2,8530,0,"T13","T",30.79695284,365,1,0,16.280200572,0,1,1,16.280200572,1,16.280200572
200143280,2009,"Male","C","Medium","Employed",28,10,-50,11,6090,0,"L99","L",100.9312267,167,0,0,0,0,0.457534246575342,0,0,0,0
200143281,2009,"Male","D","Medium","Housewife",28,10,60,11,1660,0,"O2","O",32.9239514,365,0,0,0,0,1,0,0,0,0
200143282,2009,"Male","B","Medium","Retired",47,8,-50,0,9245,0,"L123","L",60.91112257,365,0,0,0,0,1,0,0,0,0
200143283,2009,"Female","D","Large","Employed",30,9,30,9,15315,0,"S6","S",32.3065089,365,0,0,0,0,1,0,0,0,0
200143284,2009,"Female","F","Large","Retired",49,10,-10,11,11720,1,"L135","L",40.0945365,184,0,0,0,0,0.504109589041096,0,0,0,0
200143285,2009,"Male","D","Small","Self-employed",45,15,60,8,27175,1,"Q52","Q",168.6499611,365,0,0,0,0,1,0,0,0,0
200143286,2009,"Female","C","Medium","Unemployed",18,11,0,4,10195,0,"U12","U",54.93181221,342,0,0,0,0,0.936986301369863,0,0,0,0
200143287,2009,"Female","C","Small","Self-employed",51,7,50,3,11250,0,"Q47","Q",208.6667182,365,1,0,568.72643119,0,1,1,568.72643119,1,568.72643119
200143288,2009,"Female","E","Large","Self-employed",44,8,-20,9,19325,1,"L50","L",84.06770437,269,0,0,0,0,0.736986301369863,0,0,0,0
200143289,2009,"Female","A","Large","Self-employed",45,9,-40,0,41695,1,"L80","L",32.72004014,287,0,1,0,5.4275152559,0.786301369863014,0,0,0,0
200143290,2009,"Female","E","Medium","Self-employed",32,12,40,2,12380,1,"M14","M",222.6929824,365,0,0,0,0,1,0,0,0,0
200143291,2009,"Male","C","Medium","Self-employed",50,17,-50,14,10485,1,"R13","R",248.5121203,250,1,0,118.67742025,0,0.684931506849315,1,118.67742025,1.46,173.269033565
200143292,2009,"Female","C","Large","Retired",68,14,-40,9,18140,0,"O3","O",32.6541392,365,0,0,0,0,1,0,0,0,0
200143293,2009,"Male","A","Small","Employed",32,18,0,9,3955,1,"Q31","Q",185.1345389,365,0,0,0,0,1,0,0,0,0
200143294,2009,"Female","D","Medium","Self-employed",43,18,-20,11,18730,1,"T31","T",35.78808354,365,0,0,0,0,1,0,0,0,0
