"Gender","Age.ct","Age","Bonus","GroupOne","Density","Value","Insurancescore","Exppdays","Numtppd","Indtppd","ClaimSeverity"
"Female",44,"6","1","4",34.15043101,41545,0.085497325020466,365,0,0,NA
"Male",26,"2","6","2",83.76263662,7950,0.236866364081754,365,0,0,NA
"Male",24,"2","10","6",44.37542252,8805,0.203000237098696,365,0,0,NA
"Male",64,"10","3","13",208.6667182,13665,0.0742789519839865,365,0,0,NA
"Male",64,"10","3","12",234.675271,40995,0.0516198040233837,365,0,0,NA
"Female",75,"11","3","17",36.54775004,4765,0.069792926581222,173,0,0,NA
"Male",42,"5","1","18",26.27361792,29975,0.0702417121019448,148,0,0,NA
"Female",27,"2","13","9",141.4896565,33805,0.296641086533987,92,0,0,NA
"Male",24,"2","6","10",237.4189585,30160,0.304540040509973,105,0,0,NA
"Female",31,"3","15","9",39.55041059,2330,0.0863979359962433,136,0,0,NA
"Male",20,"1","7","10",275.0923407,9020,0.30702229802404,365,0,0,NA
"Male",32,"3","2","7",37.59594224,13500,0.124156082495373,365,0,0,NA
"Male",40,"5","2","2",123.0199289,4080,0.152330492474079,365,0,0,NA
"Male",38,"5","7","9",60.86038525,9695,0.0787384811958307,325,0,0,NA
"Female",18,"1","6","7",185.1345389,13750,0.310802416370653,356,0,0,NA
"Female",26,"2","15","12",276.9454965,13400,0.293779053435432,365,0,0,NA
"Male",35,"4","1","7",112.8034383,19355,0.0744791410930186,365,0,0,NA
"Male",33,"4","3","16",47.58194704,24425,0.106347430721672,365,0,0,NA
"Male",23,"2","2","11",222.2151274,22505,0.220247246166869,365,1,740.59969332,740.59969332
"Female",25,"2","1","4",249.7835716,23145,0.296438423063746,365,0,0,NA
"Male",23,"2","7","7",62.73514095,15645,0.144436816690172,365,0,0,NA
"Male",66,"10","2","9",36.54260314,5070,0.0211862433764569,365,0,0,NA
"Male",44,"6","1","7",26.14074792,38600,0.0799729389043475,365,0,0,NA
"Female",25,"2","17","14",77.68823268,24770,0.18138795265318,365,2,427.48212714,213.74106357
"Male",48,"7","11","9",58.73427627,17110,0.0505088918621202,365,0,0,NA
"Male",65,"10","3","11",68.85387998,6380,0.0652842301780849,365,0,0,NA
"Female",19,"1","6","2",237.675525,5160,0.295674664066298,345,0,0,NA
"Male",31,"3","1","12",36.54260314,5370,0.120880666482705,311,0,0,NA
"Male",60,"9","12","12",94.36462339,24790,0.0849269021739078,221,0,0,NA
"Female",31,"3","17","15",216.4916013,23150,0.264473795307646,365,1,3.9957414841,3.9957414841
"Female",23,"2","8","8",27.86273727,5510,0.124535346312427,365,0,0,NA
"Male",30,"3","1","10",24.03270395,8510,0.0924045987816251,330,0,0,NA
"Male",59,"9","8","2",22.24129416,19115,0.0412086750588496,273,0,0,NA
"Male",39,"5","5","7",84.22903844,9405,0.0933899929682343,260,0,0,NA
"Male",31,"3","10","19",29.82213153,18380,0.090584380936376,365,0,0,NA
"Male",72,"11","5","9",59.63322296,25385,0.0322539465253889,365,0,0,NA
"Female",42,"5","4","13",84.00797156,19925,0.060812005383624,365,0,0,NA
"Male",61,"9","2","18",37.45585227,8925,0.0696636214284243,365,0,0,NA
"Male",18,"1","6","6",83.90453994,27460,0.229339915438067,365,1,184.61531028,184.61531028
"Female",41,"5","1","5",56.04309848,9705,0.0797093966028111,193,0,0,NA
"Female",60,"9","1","9",150.2239631,5455,0.0685092645422952,365,0,0,NA
"Male",36,"4","11","8",129.3156084,4815,0.13988456012752,201,0,0,NA
"Male",32,"3","1","4",99.57981885,5720,0.144620467423049,105,0,0,NA
"Male",28,"3","3","13",148.9956325,48975,0.225259985882989,365,1,873.52761195,873.52761195
"Male",46,"6","1","6",91.45292269,9165,0.144884833034484,323,0,0,NA
"Male",52,"7","13","11",64.09908451,34785,0.0808668743550623,327,0,0,NA
"Male",34,"4","6","2",58.59040352,4245,0.11739221455699,124,0,0,NA
"Female",69,"11","1","3",201.6569069,5380,0.153538208000357,365,0,0,NA
"Male",33,"4","4","18",270.4632326,17085,0.138848137531236,365,0,0,NA
"Male",39,"5","6","7",180.0831298,16045,0.112590849543982,365,0,0,NA
"Male",30,"3","13","11",126.1401885,29130,0.139683285605485,365,1,421.35380676,421.35380676
"Male",31,"3","2","19",38.33660541,41455,0.0713405070901115,365,0,0,NA
"Female",20,"1","7","5",223.3475567,28335,0.3252642672479,365,1,2901.8995116,2901.8995116
"Female",23,"2","5","11",296.4319078,7840,0.365693796059188,365,0,0,NA
"Male",26,"2","1","10",30.37476431,15985,0.158996490615154,365,0,0,NA
"Female",58,"9","1","12",132.7922667,48485,0.0650477611555061,319,0,0,NA
"Male",42,"5","17","8",180.0831298,27085,0.165715906496398,365,0,0,NA
"Male",54,"8","1","2",144.998902,4665,0.0390447249896743,169,0,0,NA
"Female",30,"3","1","11",285.6217445,24610,0.273371580913713,180,0,0,NA
"Female",46,"6","13","8",76.89987008,3840,0.107229466243515,365,1,39.066411649,39.066411649
"Male",19,"1","6","10",61.30612555,26765,0.188785315495211,283,0,0,NA
"Female",52,"7","2","10",31.60978775,8860,0.0538886056906085,143,0,0,NA
"Male",45,"6","2","11",57.06267756,48275,0.0918919982247507,365,0,0,NA
"Male",40,"5","1","13",61.94412023,17705,0.0757834017957096,365,0,0,NA
"Male",36,"4","1","8",169.5291484,8145,0.116839585949914,365,0,0,NA
"Male",38,"5","16","10",93.11048718,11100,0.132136447823221,365,0,0,NA
"Female",38,"5","7","11",162.9324677,32130,0.13787406376577,365,1,274.02073496,274.02073496
"Male",25,"2","13","11",139.6062055,27825,0.246708758928538,134,0,0,NA
"Female",39,"5","2","10",72.01288299,9885,0.111607887688757,365,0,0,NA
"Male",21,"1","10","14",68.85387998,26685,0.195995964976098,365,0,0,NA
"Female",20,"1","9","20",167.9366556,9080,0.322537611017068,365,3,2167.7978382,722.5992794
"Female",32,"3","3","14",19.41025076,9175,0.108520965423769,222,0,0,NA
"Male",29,"3","6","3",50.01092548,6810,0.0999510260428193,161,0,0,NA
"Female",35,"4","17","17",66.65715225,7650,0.0820107695602009,348,1,135.66640251,135.66640251
"Male",51,"7","3","11",29.82213153,13385,0.0740120972622622,123,0,0,NA
"Male",34,"4","11","15",166.5549379,27020,0.153277308701692,365,1,362.70889247,362.70889247
"Female",68,"11","2","10",45.66982293,14215,0.0761853617433456,365,0,0,NA
"Male",38,"5","3","17",120.7793723,48740,0.0662375394507231,208,0,0,NA
"Female",46,"6","3","7",73.18307109,6235,0.116187189562258,365,0,0,NA
"Male",25,"2","9","12",150.2239631,18420,0.214652901646996,365,0,0,NA
"Male",41,"5","7","11",24.01754355,12540,0.0849616278286844,365,1,314.63949682,314.63949682
"Female",58,"9","2","11",74.57233929,16855,0.0596107091354088,365,0,0,NA
"Male",47,"6","3","12",29.43246223,9535,0.106514917205088,273,0,0,NA
"Female",31,"3","1","11",63.17028387,23400,0.107803667721725,365,0,0,NA
"Female",18,"1","6","11",213.2556548,27600,0.287260811696276,365,0,0,NA
"Male",29,"3","20","20",275.2822626,17350,0.231693631411411,184,2,2123.5440078,1061.7720039
"Male",40,"5","5","15",20.86448407,15980,0.0783205343699789,140,0,0,NA
"Male",57,"8","3","17",70.86106124,3385,0.0331637583269339,345,0,0,NA
"Male",57,"8","3","12",282.3344767,8810,0.0544323484825079,365,0,0,NA
"Male",45,"6","1","8",248.5121203,18425,0.129787620651089,365,0,0,NA
"Male",50,"7","1","13",32.3065089,22370,0.0604408089462239,365,0,0,NA
"Male",32,"3","5","11",19.2164848,7280,0.0793505396766431,365,0,0,NA
"Male",52,"7","1","11",84.9609991,15540,0.0547132480545723,365,0,0,NA
"Female",29,"3","11","7",23.21820596,7825,0.101792257230172,365,0,0,NA
"Male",30,"3","1","20",32.26996388,22495,0.0781265725218218,365,0,0,NA
"Female",24,"2","6","5",68.85387998,8620,0.157499848985356,137,0,0,NA
"Male",47,"6","1","15",129.6690079,20015,0.091631512023016,365,0,0,NA
"Female",31,"3","1","11",68.77710211,14470,0.0898276573141699,365,0,0,NA
"Female",34,"4","2","11",162.9324677,25810,0.131801575469903,365,0,0,NA
"Male",52,"7","9","14",169.5291484,20100,0.142728795756115,365,0,0,NA
"Female",41,"5","2","12",141.4896565,28075,0.0785980892820533,365,0,0,NA
"Female",41,"5","10","15",253.6198858,17125,0.199756464073726,315,0,0,NA
"Male",29,"3","1","10",30.37476431,18245,0.120432179606538,365,1,1098.2910624,1098.2910624
"Male",40,"5","9","7",169.7885554,28940,0.15308211782074,365,0,0,NA
"Male",18,"1","6","13",295.7970919,25795,0.367415520960742,365,0,0,NA
"Male",32,"3","10","15",64.12305444,25420,0.136140538537756,328,0,0,NA
"Male",75,"11","4","12",148.4945135,20800,0.151442657697968,365,0,0,NA
"Male",45,"6","2","5",123.0199289,9170,0.111304431609701,365,0,0,NA
"Male",53,"8","2","8",59.40378524,7825,0.0656389553075937,243,0,0,NA
"Male",31,"3","2","8",30.41139927,6810,0.0993424650575128,365,0,0,NA
"Female",45,"6","1","9",99.6400095,11520,0.116187189562258,365,0,0,NA
"Male",64,"10","1","12",222.2151274,14315,0.0357421630907055,365,0,0,NA
"Female",56,"8","1","8",124.3443471,13570,0.11839654425318,365,1,581.00584459,581.00584459
"Male",41,"5","3","7",144.998902,7170,0.0883741959558928,365,0,0,NA
"Female",74,"11","1","15",295.7970919,5260,0.0657847933238407,313,0,0,NA
"Female",34,"4","20","2",76.50537468,9010,0.108511829190308,365,0,0,NA
"Male",41,"5","5","15",148.9956325,43700,0.184848991325048,365,0,0,NA
"Male",69,"11","3","15",183.8950396,13895,0.142887700623395,365,0,0,NA
"Male",19,"1","5","4",138.5066713,8330,0.286732647641962,365,1,78.735770771,78.735770771
"Female",28,"3","1","6",50.35184483,14510,0.107803667721725,365,0,0,NA
"Male",27,"2","10","8",206.2302755,13775,0.244691824182759,365,0,0,NA
"Male",58,"9","2","15",94.29603751,9620,0.0764443280467378,365,0,0,NA
"Male",41,"5","1","7",232.9029787,8785,0.155959949460022,365,0,0,NA
"Male",21,"1","4","15",128.5434648,16585,0.405556943517776,365,0,0,NA
"Male",25,"2","3","4",27.92054451,2625,0.13528984099335,365,0,0,NA
"Male",56,"8","3","12",59.70218923,7300,0.0841271119212824,365,0,0,NA
"Male",64,"10","3","20",70.86106124,8240,0.0410598208905679,200,0,0,NA
"Male",24,"2","1","7",282.3344767,22690,0.30543605698827,365,0,0,NA
"Female",36,"4","14","14",65.78489891,5385,0.106157555431789,365,0,0,NA
"Female",54,"8","7","13",63.82886936,4505,0.0687872905386964,271,0,0,NA
"Female",39,"5","2","8",284.1301175,11855,0.122781952942139,365,0,0,NA
"Female",40,"5","1","10",189.9730181,28025,0.112687954961098,365,0,0,NA
"Female",52,"7","2","16",136.1308048,22760,0.0922101999516157,365,0,0,NA
"Male",26,"2","7","7",248.5121203,4650,0.253597511827839,111,0,0,NA
"Female",41,"5","7","13",148.9956325,25635,0.125408131345203,317,0,0,NA
"Female",60,"9","2","17",61.30612555,10585,0.0275858873668471,312,0,0,NA
"Male",27,"2","7","11",25.63801996,18100,0.153401900581402,365,0,0,NA
"Male",32,"3","1","18",276.9454965,26380,0.237081695881068,365,0,0,NA
"Female",51,"7","1","16",250.8413259,12395,0.128307435896656,365,0,0,NA
"Male",50,"7","3","16",25.83086908,20635,0.081959977812079,365,0,0,NA
"Male",39,"5","9","11",239.4551701,41230,0.111079062056595,365,1,1262.1654305,1262.1654305
"Male",22,"1","12","6",129.3156084,17140,0.269179978613561,131,0,0,NA
"Female",49,"7","20","13",60.91112257,25865,0.111504692085572,365,1,16.122761764,16.122761764
"Female",69,"11","1","15",295.7970919,9820,0.0550733406028231,365,0,0,NA
"Female",24,"2","10","7",44.79860971,2050,0.144436816690172,365,0,0,NA
"Female",19,"1","8","15",139.2830008,15080,0.305141864376203,365,0,0,NA
"Male",22,"1","10","15",103.4727356,21100,0.360423492974928,365,2,2153.591471,1076.7957355
"Male",54,"8","1","14",168.6499611,8755,0.0390447249896743,365,0,0,NA
"Male",19,"1","5","11",77.49504574,9900,0.261043209005656,365,0,0,NA
"Male",57,"8","1","1",83.90453994,9745,0.0706667298193042,365,0,0,NA
"Male",30,"3","9","2",91.55064058,5755,0.144783844905478,365,0,0,NA
"Female",43,"6","13","9",275.2822626,28230,0.13803746929575,365,0,0,NA
"Female",61,"9","3","12",82.67020711,12230,0.0288761055847668,365,0,0,NA
"Female",54,"8","8","15",113.2248348,16235,0.111964654961701,365,0,0,NA
"Male",49,"7","1","11",99.28308074,16230,0.17415154950228,358,0,0,NA
"Female",24,"2","12","8",25.52342981,6820,0.157049658884666,102,0,0,NA
"Male",54,"8","2","15",61.69063654,9470,0.0536413738498814,365,0,0,NA
"Male",31,"3","1","19",178.2443114,8240,0.150315474974754,365,0,0,NA
"Female",19,"1","5","8",76.98652096,9330,0.256679038113977,326,0,0,NA
"Female",28,"3","13","9",59.40378524,20990,0.122803003664272,365,0,0,NA
"Female",26,"2","10","4",66.46782671,11985,0.127224190167215,365,0,0,NA
"Male",55,"8","1","11",162.666477,27295,0.113778323694062,365,0,0,NA
"Male",65,"10","4","17",129.3156084,29880,0.0369961576919313,365,0,0,NA
"Male",53,"8","15","7",106.5803023,4640,0.062917349298372,365,1,458.04588345,458.04588345
"Male",46,"6","2","12",71.78834285,13605,0.0717624865000823,365,1,796.82340973,796.82340973
"Male",21,"1","5","4",145.223003,12285,0.3252642672479,365,0,0,NA
"Male",56,"8","2","5",23.9585495,27285,0.0726482649558319,365,0,0,NA
"Female",22,"1","6","5",61.11231366,7190,0.231484205945614,135,0,0,NA
"Male",25,"2","18","18",180.0831298,44365,0.243226117343636,365,0,0,NA
"Male",47,"6","2","17",253.6198858,13680,0.142350609607302,362,0,0,NA
"Male",70,"11","1","2",166.5549379,8570,0.036430820951056,365,0,0,NA
"Male",61,"9","4","17",29.82213153,20750,0.0184587653757155,365,0,0,NA
"Male",23,"2","2","6",256.6405915,16105,0.238357720864278,365,0,0,NA
"Male",31,"3","5","15",50.56640552,9705,0.102575403410787,92,0,0,NA
"Male",52,"7","1","3",93.11048718,4575,0.04947152039768,250,0,0,NA
"Male",26,"2","2","12",222.735365,4850,0.184904435281606,365,0,0,NA
"Male",63,"10","2","10",284.2162652,13965,0.0498958191609174,269,0,0,NA
"Male",53,"8","2","20",24.01754355,46005,0.0667944686355117,365,0,0,NA
"Male",41,"5","13","11",37.31536383,5420,0.0482959762419533,365,0,0,NA
"Female",33,"4","14","9",95.69355223,9410,0.102175441110442,365,1,315.62311396,315.62311396
"Male",21,"1","6","12",30.18943347,18015,0.182669758257389,254,0,0,NA
"Female",39,"5","1","12",99.57981885,14995,0.0676454256147699,365,0,0,NA
"Male",66,"10","3","19",157.245582,23860,0.0303429256057344,288,0,0,NA
"Female",24,"2","6","5",100.833778,23035,0.215364500796574,365,0,0,NA
"Male",39,"5","7","4",19.2164848,7960,0.0755074957762512,365,1,1573.2344427,1573.2344427
"Female",39,"5","2","6",64.30270938,15335,0.0804231246818028,365,0,0,NA
"Male",36,"4","1","9",156.6298557,6285,0.136860085447013,256,0,0,NA
"Male",42,"5","3","12",166.5549379,37305,0.100938551399779,365,1,120.33993299,120.33993299
"Female",53,"8","11","2",178.2443114,16530,0.113778323694062,329,0,0,NA
"Female",58,"9","3","4",103.4727356,14355,0.156711834765706,365,0,0,NA
"Male",43,"6","16","12",169.7885554,6200,0.0952433226375146,307,0,0,NA
"Male",65,"10","1","12",284.2162652,29185,0.054990206525623,293,0,0,NA
"Female",48,"7","1","7",201.3918071,9320,0.0721628476466506,146,0,0,NA
"Female",38,"5","6","7",34.93212226,3080,0.0577596443490493,365,0,0,NA
"Male",68,"11","4","9",171.3729361,44450,0.036430820951056,365,0,0,NA
"Male",41,"5","3","10",72.01288299,18630,0.0801110633916855,365,0,0,NA
"Male",26,"2","5","12",68.95196256,19995,0.169024726889152,365,0,0,NA
"Female",58,"9","1","5",202.5335882,12960,0.112933312055459,356,0,0,NA
"Male",56,"8","2","11",33.80619296,5240,0.0389693057553309,322,0,0,NA
"Female",19,"1","5","8",162.666477,29605,0.322238451524612,365,0,0,NA
"Female",51,"7","1","3",201.6569069,8175,0.154817752471264,365,0,0,NA
"Male",44,"6","7","13",91.55064058,2565,0.0694976689839005,365,0,0,NA
"Female",43,"6","12","16",58.30755679,26825,0.085246761910302,365,0,0,NA
"Female",51,"7","3","6",174.6445246,6295,0.107804716412546,365,0,0,NA
"Female",20,"1","5","7",285.6217445,32385,0.3252642672479,365,0,0,NA
"Male",48,"7","1","17",162.9324677,21185,0.121424472546254,365,0,0,NA
"Male",29,"3","1","5",222.735365,23500,0.145972668517695,365,0,0,NA
"Female",67,"10","1","7",270.4632326,20775,0.136006974713177,154,0,0,NA
"Male",64,"10","3","9",28.38649426,16895,0.026170584928941,365,0,0,NA
"Female",50,"7","1","14",232.9029787,24080,0.113173481137646,365,0,0,NA
"Male",37,"4","10","8",285.6217445,22970,0.169562822342572,345,0,0,NA
"Female",31,"3","1","10",38.35953437,23265,0.124993560058624,365,0,0,NA
"Male",42,"5","11","13",36.54775004,35950,0.0821391578151107,365,0,0,NA
"Male",24,"2","4","9",41.2451199,4385,0.135629279978053,365,0,0,NA
"Male",22,"1","3","10",113.2248348,13710,0.25861668584921,365,0,0,NA
"Male",40,"5","2","15",249.8117276,27495,0.164656926156151,365,0,0,NA
"Female",46,"6","4","20",36.14074742,22250,0.0271525746187216,365,0,0,NA
"Female",43,"6","3","5",45.65564192,27710,0.082178014661021,130,0,0,NA
"Male",29,"3","4","10",23.58652635,48270,0.0795625420171229,365,0,0,NA
"Male",35,"4","4","16",32.26996388,8120,0.0480504526979719,365,0,0,NA
"Female",36,"4","1","2",28.51184808,20365,0.0839968230779276,365,0,0,NA
"Female",48,"7","1","18",31.98800317,8430,0.0669179393072051,200,0,0,NA
"Male",27,"2","10","16",23.97168003,25860,0.155565608112633,365,1,120.04322131,120.04322131
"Male",28,"3","20","6",36.9071711,9270,0.0885233302615337,365,0,0,NA
"Female",38,"5","1","8",28.13630298,15375,0.0582188245815695,337,0,0,NA
"Female",40,"5","4","2",33.73278519,20820,0.0455066746414828,365,0,0,NA
"Male",32,"3","13","19",47.58194704,45135,0.177654194652529,365,0,0,NA
"Female",52,"7","1","5",58.73427627,9535,0.0649618004303203,365,0,0,NA
"Female",38,"5","4","14",260.3601885,21500,0.164656926156151,365,0,0,NA
"Male",41,"5","4","9",81.90993935,25830,0.0884753800893766,116,0,0,NA
"Male",38,"5","3","3",87.14669097,5680,0.0757834017957096,365,0,0,NA
"Male",30,"3","1","12",129.6779531,5695,0.0999510260428193,106,0,0,NA
"Male",66,"10","4","9",225.1417422,8870,0.11944376486836,365,0,0,NA
"Female",37,"4","16","12",92.10692821,25255,0.0921654308389599,365,1,832.23116139,832.23116139
"Male",38,"5","6","18",68.97630254,44625,0.0561668456038778,365,0,0,NA
"Male",19,"1","6","7",249.7835716,9435,0.364449246366165,365,0,0,NA
"Male",61,"9","2","10",94.65751646,20140,0.0298450408147629,365,0,0,NA
"Male",33,"4","1","15",166.5549379,19015,0.159845616077827,365,0,0,NA
"Male",54,"8","2","12",99.28308074,5010,0.105280821666311,360,0,0,NA
"Female",31,"3","1","11",58.91132801,20400,0.1264443381558,365,0,0,NA
"Male",32,"3","9","8",78.33993486,5595,0.111097459054847,365,0,0,NA
"Male",18,"1","6","9",232.9029787,6510,0.28250907042169,365,0,0,NA
"Male",35,"4","3","15",64.32860507,20455,0.0816930951017626,197,0,0,NA
"Male",42,"5","11","16",81.90993935,27770,0.0532932772988616,248,0,0,NA
"Male",35,"4","12","11",282.3344767,24945,0.146952481486255,168,0,0,NA
"Male",40,"5","12","3",31.91620696,10690,0.0649031338804486,365,0,0,NA
"Female",38,"5","20","11",51.33277755,28710,0.127939215990212,365,0,0,NA
"Male",33,"4","1","18",67.84790756,18385,0.0667621668344779,252,0,0,NA
"Male",72,"11","2","17",211.8309492,49285,0.0395120852585061,365,0,0,NA
"Male",28,"3","4","14",91.45292269,7010,0.170236889051847,365,0,0,NA
"Male",24,"2","3","10",34.81202424,25435,0.131674883719581,365,0,0,NA
"Male",44,"6","2","4",260.3601885,24005,0.166268322903331,365,0,0,NA
"Female",48,"7","3","15",26.41407409,39440,0.0656255952128562,127,0,0,NA
"Female",54,"8","7","9",44.92088199,17780,0.0508900453270839,365,0,0,NA
"Male",32,"3","17","15",59.32884362,33220,0.137171534100712,365,1,183.27188501,183.27188501
"Male",41,"5","4","15",123.969842,8175,0.0831532690847102,365,0,0,NA
"Female",47,"6","3","19",63.5211087,5305,0.0659897633338085,365,0,0,NA
"Male",63,"10","1","16",28.51184808,26225,0.0168533514831865,365,0,0,NA
"Male",21,"1","3","17",232.9029787,41185,0.35168038272682,365,0,0,NA
"Male",25,"2","4","11",37.76157765,24695,0.189371110842833,365,1,96.333690044,96.333690044
"Female",23,"2","6","13",69.88926519,12305,0.214024127015657,181,0,0,NA
"Male",44,"6","6","13",290.1327193,22060,0.182647297784877,365,0,0,NA
"Male",26,"2","3","5",71.18027901,5135,0.272765427806466,345,1,86.731144591,86.731144591
"Male",54,"8","10","12",91.45292269,25115,0.08779375714017,307,0,0,NA
"Male",54,"8","2","15",46.84863153,22565,0.084364034574904,365,1,939.34309526,939.34309526
"Male",25,"2","2","16",272.9669948,26490,0.285807738179875,365,2,3059.7288301,1529.86441505
"Female",51,"7","2","9",44.79860971,23975,0.024014723342974,301,0,0,NA
"Male",38,"5","5","13",37.59594224,2150,0.0568481484603629,256,0,0,NA
"Male",63,"10","2","10",236.3993842,19845,0.0920025065068698,365,0,0,NA
"Female",27,"2","1","15",61.11231366,34330,0.166648821703351,308,0,0,NA
"Female",40,"5","4","17",225.0430894,27255,0.126783799146947,296,0,0,NA
"Female",44,"6","2","10",248.5121203,3830,0.142012859134332,272,0,0,NA
